               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,              0.0547,            0.041586,           0.0056487,             0.95247,             0.81454,             0.87548,             0.58666,             0.05056,            0.065014,           0.0051709,            0.004819,            0.004819,            0.004819
                 159,            0.054499,            0.041677,           0.0056072,             0.95306,               0.815,             0.87538,              0.5865,            0.050571,            0.065057,           0.0051718,            0.004786,            0.004786,            0.004786
                 160,            0.054592,            0.042046,           0.0056018,             0.95229,              0.8151,             0.87544,              0.5868,            0.050542,            0.064962,           0.0051688,            0.004753,            0.004753,            0.004753
                 161,            0.054463,            0.041668,           0.0056245,             0.95202,             0.81472,             0.87513,             0.58679,            0.050533,            0.064991,           0.0051689,             0.00472,             0.00472,             0.00472
                 162,            0.054723,            0.041601,           0.0056505,             0.95104,              0.8154,             0.87524,             0.58696,            0.050528,            0.065032,           0.0051658,            0.004687,            0.004687,            0.004687
                 163,            0.054433,            0.041745,            0.005612,             0.95141,             0.81558,             0.87517,              0.5875,             0.05052,            0.065045,           0.0051617,            0.004654,            0.004654,            0.004654
                 164,            0.054667,            0.041863,           0.0055489,             0.95176,             0.81529,             0.87523,             0.58764,             0.05053,            0.065096,           0.0051638,            0.004621,            0.004621,            0.004621
                 165,            0.054369,            0.041281,           0.0054741,             0.95251,             0.81524,             0.87516,             0.58796,            0.050496,            0.065026,            0.005163,            0.004588,            0.004588,            0.004588
                 166,            0.054477,            0.041497,           0.0056166,             0.95326,             0.81441,             0.87506,             0.58777,            0.050481,            0.064991,           0.0051582,            0.004555,            0.004555,            0.004555
                 167,             0.05468,            0.042047,           0.0056944,             0.95258,             0.81481,              0.8751,             0.58785,            0.050469,            0.064982,           0.0051558,            0.004522,            0.004522,            0.004522
                 168,            0.053976,            0.040728,           0.0055413,              0.9518,             0.81514,             0.87514,             0.58795,            0.050461,             0.06502,           0.0051559,            0.004489,            0.004489,            0.004489
                 169,            0.054682,            0.041384,           0.0055677,             0.95184,             0.81485,             0.87528,             0.58799,            0.050458,            0.065051,            0.005156,            0.004456,            0.004456,            0.004456
                 170,            0.054092,            0.041234,            0.005546,             0.95241,              0.8155,             0.87561,             0.58846,            0.050452,            0.065011,           0.0051545,            0.004423,            0.004423,            0.004423
                 171,            0.054289,            0.041756,           0.0055433,             0.95295,             0.81545,             0.87556,             0.58823,            0.050451,            0.065045,           0.0051555,             0.00439,             0.00439,             0.00439
                 172,            0.054105,            0.040943,           0.0055332,              0.9528,             0.81531,             0.87545,             0.58814,            0.050445,            0.065088,           0.0051573,            0.004357,            0.004357,            0.004357
                 173,            0.054277,             0.04076,           0.0055576,             0.95381,              0.8154,             0.87569,             0.58851,            0.050427,            0.065043,           0.0051558,            0.004324,            0.004324,            0.004324
                 174,            0.054373,            0.041161,            0.005579,             0.95315,             0.81618,             0.87603,             0.58878,            0.050419,            0.065036,           0.0051544,            0.004291,            0.004291,            0.004291
                 175,            0.054436,            0.041097,           0.0055905,             0.95226,             0.81664,             0.87599,             0.58879,            0.050415,            0.065061,           0.0051533,            0.004258,            0.004258,            0.004258
                 176,            0.054035,            0.041007,           0.0055679,             0.95226,             0.81692,             0.87625,             0.58889,            0.050403,             0.06504,           0.0051509,            0.004225,            0.004225,            0.004225
                 177,               0.054,            0.041076,           0.0055832,             0.95208,             0.81683,              0.8762,             0.58922,            0.050398,            0.065059,            0.005152,            0.004192,            0.004192,            0.004192
                 178,            0.053682,            0.040846,           0.0055043,             0.95244,             0.81632,              0.8763,             0.58878,            0.050405,            0.065113,           0.0051526,            0.004159,            0.004159,            0.004159
                 179,             0.05418,            0.040174,           0.0055514,             0.95241,             0.81638,             0.87602,             0.58858,            0.050402,            0.065127,           0.0051514,            0.004126,            0.004126,            0.004126
                 180,             0.05382,            0.040452,           0.0055264,             0.95258,             0.81635,             0.87606,             0.58867,            0.050397,            0.065158,           0.0051518,            0.004093,            0.004093,            0.004093
                 181,            0.054121,            0.041234,           0.0055562,             0.95198,             0.81655,             0.87641,             0.58917,            0.050388,            0.065147,           0.0051513,             0.00406,             0.00406,             0.00406
                 182,            0.053873,            0.040944,           0.0056059,             0.95178,             0.81638,             0.87644,             0.58904,            0.050381,            0.065161,           0.0051486,            0.004027,            0.004027,            0.004027
                 183,            0.053697,            0.040657,           0.0054757,             0.95247,             0.81656,             0.87672,             0.58894,            0.050377,            0.065165,            0.005147,            0.003994,            0.003994,            0.003994
                 184,            0.053782,            0.040827,           0.0054816,             0.95129,             0.81716,             0.87629,             0.58927,            0.050369,            0.065227,           0.0051466,            0.003961,            0.003961,            0.003961
                 185,            0.054405,              0.0412,            0.005593,             0.95161,             0.81789,             0.87633,             0.58933,            0.050354,             0.06518,           0.0051467,            0.003928,            0.003928,            0.003928
                 186,            0.054057,            0.040697,           0.0055481,             0.95171,             0.81785,             0.87635,             0.58908,             0.05035,             0.06522,           0.0051452,            0.003895,            0.003895,            0.003895
                 187,            0.053421,            0.040164,           0.0054669,             0.95113,             0.81852,             0.87647,              0.5894,            0.050349,            0.065244,           0.0051453,            0.003862,            0.003862,            0.003862
                 188,            0.053406,            0.039826,           0.0054744,              0.9511,              0.8187,             0.87663,              0.5895,            0.050342,            0.065226,           0.0051442,            0.003829,            0.003829,            0.003829
                 189,            0.054101,            0.040526,           0.0055398,             0.95171,             0.81817,             0.87648,             0.58946,            0.050338,            0.065211,           0.0051422,            0.003796,            0.003796,            0.003796
                 190,            0.053564,            0.040909,           0.0055061,             0.95214,             0.81795,             0.87621,             0.58936,             0.05033,            0.065217,           0.0051417,            0.003763,            0.003763,            0.003763
                 191,            0.053669,            0.040969,           0.0054929,             0.95224,             0.81827,             0.87621,             0.58922,            0.050326,            0.065249,           0.0051431,             0.00373,             0.00373,             0.00373
                 192,            0.053443,             0.04037,           0.0055038,             0.95176,             0.81819,             0.87636,             0.58927,            0.050316,            0.065231,           0.0051424,            0.003697,            0.003697,            0.003697
                 193,            0.053834,             0.04107,           0.0055272,             0.95169,             0.81856,              0.8765,             0.58946,            0.050308,            0.065228,            0.005142,            0.003664,            0.003664,            0.003664
                 194,            0.053271,            0.039933,           0.0055145,             0.95143,             0.81832,             0.87644,             0.58964,            0.050299,            0.065214,           0.0051413,            0.003631,            0.003631,            0.003631
                 195,            0.053532,            0.040119,           0.0054907,             0.95204,             0.81843,             0.87687,             0.58995,            0.050284,            0.065228,           0.0051414,            0.003598,            0.003598,            0.003598
                 196,            0.053889,            0.040552,            0.005555,             0.95257,             0.81856,             0.87696,             0.59013,            0.050288,            0.065261,           0.0051416,            0.003565,            0.003565,            0.003565
                 197,            0.053332,            0.040021,           0.0054936,             0.95283,              0.8181,             0.87697,              0.5902,            0.050281,            0.065268,           0.0051428,            0.003532,            0.003532,            0.003532
                 198,            0.053306,            0.040015,           0.0054815,              0.9525,             0.81813,             0.87721,             0.59021,            0.050283,            0.065292,           0.0051437,            0.003499,            0.003499,            0.003499
                 199,             0.05353,            0.040738,           0.0054941,             0.95281,             0.81784,             0.87715,             0.59037,            0.050277,            0.065303,           0.0051425,            0.003466,            0.003466,            0.003466
                 200,            0.053774,            0.039963,           0.0054892,             0.95267,             0.81826,             0.87715,             0.59035,            0.050276,            0.065293,           0.0051418,            0.003433,            0.003433,            0.003433
                 201,            0.053883,            0.040797,           0.0055702,             0.95283,             0.81814,              0.8772,             0.59054,            0.050271,            0.065326,           0.0051404,              0.0034,              0.0034,              0.0034
                 202,            0.053475,            0.040271,           0.0055174,             0.95259,             0.81803,             0.87713,             0.59053,            0.050268,            0.065318,           0.0051402,            0.003367,            0.003367,            0.003367
                 203,            0.053188,            0.039821,            0.005524,             0.95242,             0.81857,             0.87738,             0.59043,            0.050263,            0.065348,           0.0051397,            0.003334,            0.003334,            0.003334
                 204,            0.053571,            0.040883,           0.0055223,             0.95228,              0.8187,             0.87757,             0.59055,            0.050256,            0.065342,           0.0051393,            0.003301,            0.003301,            0.003301
                 205,            0.053593,            0.040116,           0.0055231,             0.95293,             0.81847,             0.87761,             0.59058,             0.05025,             0.06533,           0.0051378,            0.003268,            0.003268,            0.003268
                 206,            0.053556,            0.040592,           0.0054822,             0.95325,             0.81866,             0.87767,             0.59088,            0.050244,            0.065343,           0.0051382,            0.003235,            0.003235,            0.003235
                 207,            0.052971,            0.040031,           0.0054046,             0.95316,             0.81869,             0.87776,             0.59094,            0.050242,            0.065357,           0.0051386,            0.003202,            0.003202,            0.003202
                 208,            0.053259,            0.040018,           0.0054808,             0.95348,             0.81887,             0.87776,             0.59109,            0.050236,             0.06537,           0.0051387,            0.003169,            0.003169,            0.003169
                 209,            0.052942,            0.039514,           0.0054145,             0.95342,             0.81889,             0.87769,             0.59101,            0.050233,            0.065368,           0.0051379,            0.003136,            0.003136,            0.003136
                 210,            0.053364,            0.039503,           0.0054781,             0.95351,             0.81871,             0.87764,             0.59127,            0.050227,            0.065377,           0.0051364,            0.003103,            0.003103,            0.003103
                 211,            0.053293,            0.040257,           0.0054827,             0.95362,             0.81879,             0.87787,             0.59147,             0.05022,            0.065351,           0.0051363,             0.00307,             0.00307,             0.00307
                 212,            0.053164,             0.04029,            0.005461,             0.95356,             0.81844,             0.87774,             0.59146,            0.050218,            0.065363,           0.0051356,            0.003037,            0.003037,            0.003037
                 213,            0.053434,            0.039556,           0.0054863,             0.95346,             0.81849,             0.87798,             0.59163,            0.050211,            0.065366,           0.0051355,            0.003004,            0.003004,            0.003004
                 214,            0.053178,            0.039923,           0.0054473,             0.95342,             0.81833,             0.87776,             0.59158,            0.050205,            0.065376,            0.005135,            0.002971,            0.002971,            0.002971
                 215,            0.053577,            0.040176,           0.0055083,             0.95303,             0.81838,             0.87784,             0.59161,              0.0502,            0.065384,           0.0051345,            0.002938,            0.002938,            0.002938
                 216,            0.052865,            0.039614,           0.0054445,              0.9526,             0.81881,             0.87777,             0.59159,            0.050195,            0.065379,           0.0051338,            0.002905,            0.002905,            0.002905
                 217,            0.053253,            0.039402,           0.0054514,             0.95277,             0.81887,             0.87797,             0.59187,            0.050191,            0.065415,           0.0051342,            0.002872,            0.002872,            0.002872
                 218,            0.053292,            0.040241,           0.0054483,             0.95332,             0.81877,             0.87796,             0.59171,             0.05019,            0.065416,           0.0051349,            0.002839,            0.002839,            0.002839
                 219,            0.053362,            0.040124,           0.0055179,             0.95319,             0.81868,              0.8779,             0.59189,            0.050188,            0.065427,           0.0051348,            0.002806,            0.002806,            0.002806
                 220,            0.052627,            0.040132,           0.0053941,             0.95299,             0.81903,             0.87792,             0.59183,            0.050187,            0.065431,           0.0051353,            0.002773,            0.002773,            0.002773
                 221,            0.053243,            0.039564,           0.0055279,             0.95342,             0.81883,             0.87786,             0.59185,            0.050183,            0.065455,           0.0051349,             0.00274,             0.00274,             0.00274
                 222,             0.05283,            0.039378,           0.0054262,             0.95353,             0.81881,              0.8778,             0.59157,            0.050182,            0.065456,           0.0051342,            0.002707,            0.002707,            0.002707
                 223,            0.052895,            0.039854,           0.0054602,             0.95363,             0.81886,             0.87789,             0.59194,            0.050179,            0.065474,            0.005134,            0.002674,            0.002674,            0.002674
                 224,            0.053139,            0.039815,           0.0054618,             0.95328,             0.81926,             0.87797,             0.59177,            0.050176,            0.065509,           0.0051339,            0.002641,            0.002641,            0.002641
                 225,             0.05286,             0.03966,           0.0054169,             0.95313,             0.81926,             0.87793,             0.59202,            0.050174,            0.065491,           0.0051335,            0.002608,            0.002608,            0.002608
                 226,            0.052684,            0.039378,           0.0054343,             0.95393,             0.81891,             0.87777,             0.59209,            0.050169,            0.065505,            0.005133,            0.002575,            0.002575,            0.002575
                 227,            0.053289,            0.039103,           0.0055078,             0.95417,              0.8191,             0.87814,             0.59208,            0.050166,            0.065505,           0.0051318,            0.002542,            0.002542,            0.002542
                 228,             0.05288,            0.039759,           0.0054432,             0.95407,             0.81931,             0.87822,             0.59217,            0.050163,            0.065524,           0.0051317,            0.002509,            0.002509,            0.002509
                 229,            0.052423,            0.039126,           0.0054189,             0.95426,             0.81928,             0.87836,             0.59243,            0.050158,            0.065498,            0.005131,            0.002476,            0.002476,            0.002476
                 230,            0.053024,            0.039869,           0.0054487,             0.95441,             0.81934,             0.87819,             0.59228,            0.050154,            0.065499,             0.00513,            0.002443,            0.002443,            0.002443
                 231,            0.052863,            0.039364,           0.0055082,             0.95398,             0.81943,             0.87825,             0.59231,            0.050149,             0.06551,           0.0051294,             0.00241,             0.00241,             0.00241
                 232,            0.052765,            0.039157,           0.0054169,             0.95439,             0.81928,             0.87836,             0.59231,            0.050143,            0.065532,           0.0051298,            0.002377,            0.002377,            0.002377
                 233,            0.052749,            0.039437,           0.0053968,             0.95481,             0.81936,             0.87849,             0.59266,            0.050137,            0.065522,            0.005129,            0.002344,            0.002344,            0.002344
                 234,             0.05246,            0.039263,           0.0053657,             0.95443,             0.81958,             0.87834,             0.59279,            0.050132,            0.065531,            0.005129,            0.002311,            0.002311,            0.002311
                 235,            0.052693,            0.039048,           0.0054111,             0.95412,             0.81983,             0.87848,             0.59264,            0.050131,            0.065535,           0.0051288,            0.002278,            0.002278,            0.002278
                 236,            0.052211,            0.039347,           0.0053658,             0.95428,             0.81993,             0.87857,             0.59275,            0.050128,            0.065569,           0.0051288,            0.002245,            0.002245,            0.002245
                 237,            0.052505,            0.039724,           0.0053503,             0.95433,             0.81995,             0.87869,             0.59293,            0.050124,            0.065561,           0.0051285,            0.002212,            0.002212,            0.002212
                 238,            0.052799,            0.039465,            0.005403,             0.95418,             0.82031,             0.87877,             0.59289,            0.050124,            0.065597,           0.0051279,            0.002179,            0.002179,            0.002179
                 239,            0.052476,            0.038871,           0.0053434,             0.95401,             0.82021,             0.87863,              0.5929,            0.050123,            0.065602,           0.0051279,            0.002146,            0.002146,            0.002146
                 240,            0.052438,             0.03929,           0.0053814,             0.95397,             0.82042,              0.8789,             0.59293,            0.050118,            0.065639,           0.0051279,            0.002113,            0.002113,            0.002113
                 241,            0.052365,            0.039145,           0.0054034,             0.95411,             0.82037,             0.87896,             0.59308,            0.050116,            0.065611,           0.0051279,             0.00208,             0.00208,             0.00208
                 242,             0.05243,            0.039241,           0.0053885,             0.95394,             0.82056,             0.87902,              0.5932,            0.050112,            0.065644,           0.0051282,            0.002047,            0.002047,            0.002047
                 243,            0.051938,            0.038447,           0.0053472,             0.95416,             0.82098,             0.87915,             0.59327,            0.050109,            0.065645,           0.0051285,            0.002014,            0.002014,            0.002014
                 244,            0.052169,            0.038386,           0.0053478,             0.95427,             0.82066,             0.87914,              0.5932,            0.050107,            0.065649,           0.0051279,            0.001981,            0.001981,            0.001981
                 245,            0.052197,             0.03838,           0.0054486,              0.9542,             0.82077,             0.87925,             0.59345,            0.050103,             0.06566,           0.0051274,            0.001948,            0.001948,            0.001948
                 246,            0.052214,            0.038567,           0.0053061,             0.95395,              0.8212,             0.87929,             0.59339,              0.0501,            0.065676,           0.0051271,            0.001915,            0.001915,            0.001915
                 247,            0.052432,            0.038588,           0.0053709,             0.95435,             0.82094,             0.87932,             0.59348,            0.050098,            0.065662,           0.0051272,            0.001882,            0.001882,            0.001882
                 248,            0.052321,             0.03912,           0.0053831,             0.95386,              0.8212,              0.8792,             0.59343,            0.050096,            0.065705,           0.0051272,            0.001849,            0.001849,            0.001849
                 249,            0.052332,             0.03854,           0.0053911,             0.95373,             0.82132,             0.87933,             0.59355,            0.050095,            0.065694,           0.0051276,            0.001816,            0.001816,            0.001816
                 250,              0.0526,            0.038521,           0.0054105,             0.95321,             0.82143,             0.87922,             0.59364,            0.050092,             0.06571,           0.0051278,            0.001783,            0.001783,            0.001783
                 251,            0.052302,            0.038695,           0.0053239,             0.95363,             0.82124,             0.87921,             0.59355,            0.050087,            0.065727,           0.0051279,             0.00175,             0.00175,             0.00175
                 252,             0.05235,            0.039126,           0.0054183,             0.95374,             0.82138,              0.8792,             0.59368,            0.050085,            0.065736,           0.0051278,            0.001717,            0.001717,            0.001717
                 253,            0.051952,            0.038222,           0.0053628,             0.95408,             0.82167,              0.8794,             0.59365,            0.050083,             0.06573,           0.0051275,            0.001684,            0.001684,            0.001684
                 254,            0.052237,            0.038787,           0.0053952,             0.95446,             0.82148,             0.87953,             0.59386,             0.05008,            0.065708,           0.0051276,            0.001651,            0.001651,            0.001651
                 255,            0.051874,            0.038268,           0.0053608,             0.95481,             0.82142,             0.87958,             0.59397,            0.050076,            0.065714,           0.0051272,            0.001618,            0.001618,            0.001618
                 256,            0.052406,            0.038966,           0.0053865,             0.95448,             0.82159,             0.87965,             0.59405,            0.050073,            0.065725,           0.0051276,            0.001585,            0.001585,            0.001585
                 257,            0.052227,            0.039108,           0.0053278,             0.95447,             0.82164,              0.8796,             0.59413,            0.050071,            0.065761,           0.0051274,            0.001552,            0.001552,            0.001552
                 258,            0.052163,            0.038846,           0.0053858,              0.9542,             0.82179,              0.8797,             0.59415,            0.050069,            0.065726,           0.0051271,            0.001519,            0.001519,            0.001519
                 259,            0.052179,            0.038293,           0.0053573,             0.95456,             0.82173,             0.87979,             0.59445,            0.050065,            0.065737,           0.0051264,            0.001486,            0.001486,            0.001486
                 260,             0.05185,            0.038182,           0.0052996,             0.95401,             0.82172,             0.87977,             0.59443,            0.050064,            0.065766,           0.0051264,            0.001453,            0.001453,            0.001453
                 261,            0.052299,            0.038884,           0.0054592,             0.95457,             0.82165,              0.8798,             0.59466,             0.05006,             0.06576,           0.0051266,             0.00142,             0.00142,             0.00142
                 262,            0.052353,            0.039261,           0.0054237,             0.95441,             0.82165,             0.87975,             0.59478,            0.050059,            0.065781,           0.0051267,            0.001387,            0.001387,            0.001387
                 263,            0.051814,            0.038768,           0.0052852,             0.95427,             0.82167,             0.87993,              0.5949,            0.050055,            0.065774,           0.0051268,            0.001354,            0.001354,            0.001354
                 264,            0.052237,            0.038932,           0.0053765,             0.95436,             0.82151,              0.8798,             0.59484,            0.050054,            0.065769,           0.0051271,            0.001321,            0.001321,            0.001321
                 265,            0.052264,            0.038581,           0.0053327,             0.95414,             0.82182,              0.8799,             0.59479,            0.050052,            0.065777,            0.005127,            0.001288,            0.001288,            0.001288
                 266,            0.051454,            0.037752,            0.005291,             0.95414,             0.82184,             0.87991,             0.59485,            0.050051,            0.065814,           0.0051272,            0.001255,            0.001255,            0.001255
                 267,            0.052238,            0.039198,           0.0054406,             0.95411,              0.8218,             0.87992,             0.59506,            0.050047,            0.065799,           0.0051267,            0.001222,            0.001222,            0.001222
                 268,             0.05184,            0.038472,           0.0053286,             0.95409,             0.82185,             0.87987,             0.59505,            0.050047,            0.065807,           0.0051268,            0.001189,            0.001189,            0.001189
                 269,            0.051361,            0.037797,           0.0052748,             0.95404,             0.82178,             0.87979,              0.5951,            0.050046,            0.065812,           0.0051272,            0.001156,            0.001156,            0.001156
                 270,             0.05192,             0.03882,           0.0053242,             0.95394,             0.82187,             0.87987,              0.5951,            0.050046,            0.065797,           0.0051268,            0.001123,            0.001123,            0.001123
                 271,            0.051878,            0.038133,           0.0052896,              0.9541,              0.8216,             0.87977,             0.59497,            0.050046,            0.065826,           0.0051263,             0.00109,             0.00109,             0.00109
                 272,            0.052252,            0.038729,           0.0053389,             0.95414,             0.82166,             0.87993,             0.59514,            0.050046,            0.065835,           0.0051265,            0.001057,            0.001057,            0.001057
                 273,             0.05148,             0.03817,           0.0052536,              0.9543,             0.82146,              0.8799,             0.59522,            0.050045,            0.065844,           0.0051266,            0.001024,            0.001024,            0.001024
                 274,            0.052077,            0.038761,           0.0054185,             0.95437,             0.82155,             0.87994,             0.59536,            0.050043,            0.065858,           0.0051265,            0.000991,            0.000991,            0.000991
                 275,            0.052086,            0.038132,           0.0053392,             0.95435,             0.82168,             0.87997,             0.59536,            0.050043,            0.065847,           0.0051266,            0.000958,            0.000958,            0.000958
                 276,            0.051657,            0.037845,           0.0053138,             0.95419,             0.82165,             0.88001,             0.59538,            0.050042,            0.065871,           0.0051266,            0.000925,            0.000925,            0.000925
                 277,            0.051583,            0.037541,           0.0052745,             0.95423,             0.82172,             0.88011,             0.59552,            0.050041,            0.065869,            0.005127,            0.000892,            0.000892,            0.000892
                 278,            0.051851,             0.03796,            0.005291,             0.95426,             0.82179,             0.88021,             0.59554,             0.05004,            0.065868,           0.0051273,            0.000859,            0.000859,            0.000859
                 279,            0.051729,            0.038007,           0.0053209,             0.95431,             0.82171,             0.88016,              0.5956,             0.05004,            0.065909,           0.0051276,            0.000826,            0.000826,            0.000826
                 280,            0.051592,            0.037593,           0.0052588,             0.95453,             0.82184,             0.88032,              0.5957,             0.05004,             0.06593,            0.005128,            0.000793,            0.000793,            0.000793
                 281,            0.051573,            0.037938,           0.0053391,             0.95413,             0.82218,             0.88029,             0.59577,             0.05004,            0.065949,           0.0051283,             0.00076,             0.00076,             0.00076
                 282,            0.051462,            0.037753,           0.0052908,             0.95435,             0.82193,             0.88024,              0.5958,             0.05004,            0.065945,           0.0051286,            0.000727,            0.000727,            0.000727
                 283,            0.051514,            0.037752,            0.005312,             0.95424,             0.82191,              0.8803,             0.59584,            0.050042,            0.065955,           0.0051286,            0.000694,            0.000694,            0.000694
                 284,             0.05138,            0.037942,           0.0052661,             0.95447,             0.82191,             0.88043,             0.59585,            0.050043,            0.065979,            0.005129,            0.000661,            0.000661,            0.000661
                 285,            0.051618,            0.037663,           0.0053089,             0.95409,             0.82209,             0.88047,             0.59594,            0.050044,            0.065986,           0.0051292,            0.000628,            0.000628,            0.000628
                 286,            0.051825,            0.037656,           0.0053811,              0.9543,             0.82221,              0.8805,             0.59603,            0.050045,            0.066013,           0.0051295,            0.000595,            0.000595,            0.000595
                 287,            0.051445,            0.037535,           0.0052921,             0.95425,             0.82217,             0.88064,             0.59619,            0.050046,            0.066024,           0.0051296,            0.000562,            0.000562,            0.000562
                 288,            0.051486,            0.037321,           0.0053047,             0.95431,             0.82212,              0.8807,             0.59619,            0.050049,            0.066027,           0.0051297,            0.000529,            0.000529,            0.000529
                 289,            0.051392,            0.038227,           0.0052778,              0.9543,             0.82218,             0.88057,             0.59618,            0.050051,             0.06606,             0.00513,            0.000496,            0.000496,            0.000496
                 290,            0.051686,            0.038306,           0.0053622,             0.95415,             0.82214,             0.88056,             0.59617,            0.050053,            0.066092,           0.0051305,            0.000463,            0.000463,            0.000463
                 291,            0.051247,            0.037842,           0.0052908,             0.95416,             0.82211,             0.88072,             0.59626,            0.050054,            0.066092,           0.0051308,             0.00043,             0.00043,             0.00043
                 292,            0.051245,            0.036955,           0.0053268,             0.95409,             0.82224,             0.88072,             0.59623,            0.050056,            0.066111,           0.0051311,            0.000397,            0.000397,            0.000397
                 293,            0.051305,            0.037097,           0.0053022,             0.95396,             0.82224,              0.8808,             0.59619,            0.050058,            0.066142,           0.0051318,            0.000364,            0.000364,            0.000364
                 294,            0.051374,            0.037268,           0.0052788,              0.9539,             0.82227,             0.88088,             0.59633,             0.05006,            0.066146,           0.0051322,            0.000331,            0.000331,            0.000331
                 295,            0.051667,            0.037395,           0.0052469,             0.95389,             0.82223,             0.88092,             0.59633,            0.050063,            0.066172,           0.0051328,            0.000298,            0.000298,            0.000298
                 296,             0.05122,            0.037126,           0.0052453,             0.95371,             0.82237,             0.88109,             0.59639,            0.050064,              0.0662,           0.0051329,            0.000265,            0.000265,            0.000265
                 297,            0.051485,            0.037387,           0.0052713,             0.95349,             0.82228,              0.8809,             0.59637,            0.050065,            0.066205,           0.0051332,            0.000232,            0.000232,            0.000232
                 298,            0.051742,            0.037225,           0.0053017,             0.95364,              0.8223,             0.88101,             0.59651,            0.050067,            0.066231,           0.0051336,            0.000199,            0.000199,            0.000199
                 299,            0.051485,            0.037667,           0.0053257,             0.95362,             0.82246,             0.88115,              0.5965,            0.050068,            0.066261,            0.005134,            0.000166,            0.000166,            0.000166
