               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.048144,            0.036773,           0.0047672,             0.96484,             0.78293,             0.86081,             0.58141,            0.045584,            0.056997,           0.0045314,             0.00472,             0.00472,             0.00472
                 162,            0.048404,            0.036225,           0.0048993,             0.96343,             0.78392,             0.86111,             0.58188,             0.04555,             0.05694,            0.004525,            0.004687,            0.004687,            0.004687
                 163,            0.048179,            0.036648,           0.0047678,              0.9632,             0.78403,              0.8606,             0.58111,            0.045575,            0.057034,           0.0045208,            0.004654,            0.004654,            0.004654
                 164,            0.048304,            0.036108,           0.0047563,             0.96221,             0.78413,             0.86105,             0.58145,            0.045535,            0.057031,           0.0045338,            0.004621,            0.004621,            0.004621
                 165,            0.047994,            0.036244,           0.0047585,             0.96372,              0.7843,             0.86148,             0.58213,            0.045515,            0.057049,           0.0045328,            0.004588,            0.004588,            0.004588
                 166,            0.048023,            0.036188,            0.004728,             0.96368,              0.7843,               0.862,             0.58178,            0.045538,            0.057139,           0.0045299,            0.004555,            0.004555,            0.004555
                 167,            0.048056,            0.036204,            0.004864,             0.96318,              0.7854,             0.86167,              0.5809,            0.045556,            0.057211,           0.0045223,            0.004522,            0.004522,            0.004522
                 168,            0.048072,            0.035964,           0.0047288,             0.96256,             0.78523,             0.86229,             0.58103,            0.045548,            0.057205,            0.004522,            0.004489,            0.004489,            0.004489
                 169,            0.048172,            0.035917,           0.0047298,             0.96319,             0.78341,             0.86159,              0.5818,            0.045506,            0.057085,           0.0045214,            0.004456,            0.004456,            0.004456
                 170,             0.04792,            0.036375,           0.0047766,             0.96247,             0.78409,             0.86147,             0.58139,            0.045501,            0.057102,           0.0045236,            0.004423,            0.004423,            0.004423
                 171,            0.047847,            0.036103,           0.0047042,             0.96247,             0.78385,             0.86141,             0.58154,            0.045508,            0.057088,           0.0045212,             0.00439,             0.00439,             0.00439
                 172,            0.047921,            0.035656,           0.0047069,             0.96235,             0.78389,             0.86143,             0.58092,            0.045542,            0.057215,           0.0045284,            0.004357,            0.004357,            0.004357
                 173,            0.047849,            0.035495,           0.0047227,             0.96285,             0.78523,             0.86206,             0.58145,            0.045531,            0.057252,            0.004526,            0.004324,            0.004324,            0.004324
                 174,            0.047901,            0.035677,           0.0047677,             0.96314,             0.78435,             0.86149,             0.58141,            0.045506,             0.05722,           0.0045239,            0.004291,            0.004291,            0.004291
                 175,            0.047856,            0.035807,            0.004731,             0.96359,             0.78372,             0.86164,             0.58158,            0.045516,            0.057237,           0.0045209,            0.004258,            0.004258,            0.004258
                 176,            0.047716,            0.036018,           0.0047886,             0.96371,             0.78484,             0.86245,             0.58185,            0.045524,            0.057281,           0.0045198,            0.004225,            0.004225,            0.004225
                 177,            0.047809,            0.035963,           0.0048024,             0.96383,             0.78505,             0.86239,             0.58268,            0.045494,            0.057224,           0.0045155,            0.004192,            0.004192,            0.004192
                 178,            0.047602,            0.035039,           0.0047475,              0.9643,             0.78535,             0.86256,              0.5826,            0.045484,            0.057239,            0.004509,            0.004159,            0.004159,            0.004159
                 179,            0.047733,            0.035734,           0.0047339,             0.96377,             0.78564,             0.86292,             0.58258,            0.045495,            0.057358,           0.0045124,            0.004126,            0.004126,            0.004126
                 180,             0.04762,             0.03506,           0.0047007,             0.96397,             0.78601,             0.86243,             0.58257,            0.045484,            0.057344,           0.0045094,            0.004093,            0.004093,            0.004093
                 181,            0.047483,            0.035709,           0.0046928,             0.96379,             0.78501,             0.86233,             0.58276,            0.045494,             0.05732,            0.004505,             0.00406,             0.00406,             0.00406
                 182,            0.047376,            0.035304,           0.0047632,             0.96374,             0.78549,             0.86255,             0.58307,            0.045484,            0.057374,           0.0045057,            0.004027,            0.004027,            0.004027
                 183,            0.047676,            0.035779,           0.0047121,             0.96384,             0.78571,             0.86222,             0.58282,            0.045464,            0.057339,           0.0045044,            0.003994,            0.003994,            0.003994
                 184,            0.047897,            0.035623,           0.0046589,             0.96455,             0.78569,             0.86243,             0.58298,            0.045461,            0.057313,           0.0045045,            0.003961,            0.003961,            0.003961
                 185,            0.047973,            0.035878,            0.004773,             0.96455,             0.78557,             0.86277,             0.58316,            0.045456,            0.057362,           0.0045008,            0.003928,            0.003928,            0.003928
                 186,            0.047573,            0.035462,            0.004688,             0.96348,             0.78508,             0.86235,             0.58238,            0.045488,            0.057477,           0.0045022,            0.003895,            0.003895,            0.003895
                 187,            0.047163,              0.0352,           0.0046373,             0.96431,             0.78598,             0.86278,             0.58238,            0.045477,            0.057454,           0.0045005,            0.003862,            0.003862,            0.003862
                 188,            0.047244,            0.034534,           0.0046881,             0.96445,             0.78583,             0.86293,             0.58261,            0.045462,            0.057399,           0.0044942,            0.003829,            0.003829,            0.003829
                 189,            0.047452,             0.03537,           0.0047094,             0.96441,              0.7858,             0.86298,             0.58269,             0.04545,            0.057363,           0.0044963,            0.003796,            0.003796,            0.003796
                 190,            0.046813,            0.034987,           0.0046278,             0.96458,             0.78462,             0.86294,              0.5829,             0.04545,            0.057341,           0.0044985,            0.003763,            0.003763,            0.003763
                 191,            0.047029,            0.035253,           0.0046727,             0.96408,             0.78539,             0.86337,             0.58334,            0.045445,            0.057306,           0.0044982,             0.00373,             0.00373,             0.00373
                 192,            0.047202,            0.035117,           0.0046872,             0.96436,             0.78572,             0.86345,             0.58304,            0.045448,            0.057347,           0.0044968,            0.003697,            0.003697,            0.003697
                 193,            0.047276,            0.035286,           0.0047472,             0.96466,             0.78495,              0.8634,             0.58332,            0.045442,            0.057373,           0.0044938,            0.003664,            0.003664,            0.003664
                 194,            0.047062,            0.034505,           0.0046935,             0.96423,             0.78476,             0.86294,             0.58321,             0.04545,            0.057471,           0.0044944,            0.003631,            0.003631,            0.003631
                 195,            0.047474,            0.035046,           0.0047454,             0.96402,             0.78495,             0.86291,             0.58346,            0.045434,            0.057485,           0.0044954,            0.003598,            0.003598,            0.003598
                 196,             0.04684,             0.03461,           0.0046517,             0.96456,             0.78532,             0.86318,             0.58351,            0.045431,             0.05754,           0.0044938,            0.003565,            0.003565,            0.003565
                 197,             0.04719,            0.034599,           0.0047091,             0.96441,             0.78521,             0.86352,             0.58367,             0.04543,            0.057587,           0.0044942,            0.003532,            0.003532,            0.003532
                 198,            0.046805,            0.034822,           0.0047091,             0.96502,             0.78529,             0.86351,             0.58337,            0.045435,            0.057652,           0.0044968,            0.003499,            0.003499,            0.003499
                 199,            0.047365,            0.035028,           0.0046631,             0.96573,             0.78557,             0.86444,             0.58331,            0.045429,            0.057647,           0.0044975,            0.003466,            0.003466,            0.003466
                 200,             0.04716,            0.034755,           0.0047071,             0.96596,              0.7852,             0.86464,             0.58405,            0.045421,            0.057657,           0.0044969,            0.003433,            0.003433,            0.003433
                 201,            0.047274,            0.034902,           0.0047199,             0.96574,             0.78521,             0.86414,             0.58362,            0.045418,            0.057674,           0.0044967,              0.0034,              0.0034,              0.0034
                 202,            0.047121,            0.035001,            0.004671,             0.96575,             0.78492,             0.86358,             0.58352,            0.045421,            0.057679,           0.0044961,            0.003367,            0.003367,            0.003367
                 203,            0.047233,            0.034772,           0.0047479,             0.96563,              0.7853,             0.86401,             0.58376,            0.045414,            0.057692,           0.0044969,            0.003334,            0.003334,            0.003334
                 204,            0.046954,            0.034805,           0.0046772,             0.96551,              0.7858,             0.86407,             0.58419,            0.045399,            0.057666,           0.0044954,            0.003301,            0.003301,            0.003301
                 205,            0.047349,            0.034843,           0.0047252,             0.96556,             0.78555,             0.86438,             0.58417,            0.045401,            0.057671,           0.0044944,            0.003268,            0.003268,            0.003268
                 206,            0.047186,            0.035164,           0.0046698,             0.96535,             0.78561,             0.86414,             0.58404,            0.045393,            0.057648,           0.0044951,            0.003235,            0.003235,            0.003235
                 207,             0.04692,            0.034406,           0.0046915,             0.96463,             0.78513,             0.86424,             0.58402,            0.045395,            0.057679,            0.004494,            0.003202,            0.003202,            0.003202
                 208,            0.046906,             0.03425,           0.0046466,             0.96382,             0.78572,             0.86472,             0.58417,             0.04538,            0.057685,           0.0044951,            0.003169,            0.003169,            0.003169
                 209,            0.046575,            0.034405,           0.0045956,             0.96506,             0.78532,             0.86491,             0.58442,             0.04538,            0.057717,           0.0044969,            0.003136,            0.003136,            0.003136
                 210,            0.046685,            0.034276,           0.0045991,             0.96501,             0.78527,             0.86505,             0.58467,            0.045364,            0.057676,           0.0044986,            0.003103,            0.003103,            0.003103
                 211,            0.046635,            0.034031,            0.004635,              0.9653,             0.78479,             0.86494,             0.58483,            0.045356,            0.057635,           0.0044963,             0.00307,             0.00307,             0.00307
                 212,            0.046824,            0.034395,           0.0046545,             0.96486,             0.78511,             0.86496,             0.58515,            0.045345,            0.057623,           0.0044938,            0.003037,            0.003037,            0.003037
                 213,            0.046767,            0.034051,           0.0046135,             0.96478,             0.78518,              0.8652,             0.58529,            0.045346,            0.057642,           0.0044943,            0.003004,            0.003004,            0.003004
                 214,            0.047101,            0.034936,           0.0046722,             0.96539,             0.78495,             0.86499,             0.58526,            0.045346,            0.057665,           0.0044942,            0.002971,            0.002971,            0.002971
                 215,            0.046731,            0.034474,           0.0046465,             0.96532,             0.78528,             0.86562,              0.5853,            0.045345,            0.057674,           0.0044924,            0.002938,            0.002938,            0.002938
                 216,            0.046749,            0.034127,           0.0046065,              0.9654,             0.78589,             0.86576,             0.58563,            0.045336,            0.057682,           0.0044916,            0.002905,            0.002905,            0.002905
                 217,            0.046684,             0.03447,           0.0046218,             0.96536,             0.78609,              0.8658,              0.5857,            0.045337,            0.057683,           0.0044928,            0.002872,            0.002872,            0.002872
                 218,            0.046773,            0.034382,           0.0046433,             0.96508,             0.78624,             0.86586,             0.58556,            0.045336,            0.057725,           0.0044927,            0.002839,            0.002839,            0.002839
                 219,            0.046472,            0.034242,            0.004645,             0.96497,             0.78657,             0.86572,             0.58575,            0.045328,            0.057718,           0.0044918,            0.002806,            0.002806,            0.002806
                 220,              0.0463,            0.034086,           0.0045737,              0.9647,             0.78636,             0.86551,             0.58556,            0.045332,            0.057769,            0.004493,            0.002773,            0.002773,            0.002773
                 221,            0.046516,            0.034207,           0.0046481,              0.9651,             0.78656,             0.86561,             0.58559,            0.045331,            0.057781,           0.0044935,             0.00274,             0.00274,             0.00274
                 222,            0.046457,            0.033814,           0.0046264,              0.9655,             0.78655,             0.86563,             0.58576,            0.045328,             0.05781,           0.0044942,            0.002707,            0.002707,            0.002707
                 223,            0.046445,            0.034093,           0.0046345,             0.96555,              0.7869,             0.86588,             0.58576,            0.045325,            0.057828,           0.0044945,            0.002674,            0.002674,            0.002674
                 224,            0.046439,            0.034169,           0.0046068,             0.96551,             0.78708,             0.86595,             0.58585,            0.045319,            0.057806,           0.0044944,            0.002641,            0.002641,            0.002641
                 225,            0.046501,            0.033821,           0.0046323,             0.96562,             0.78715,             0.86603,             0.58591,            0.045318,            0.057822,           0.0044946,            0.002608,            0.002608,            0.002608
                 226,            0.046351,            0.033721,           0.0045914,             0.96573,             0.78725,             0.86617,              0.5863,            0.045311,            0.057825,           0.0044955,            0.002575,            0.002575,            0.002575
                 227,             0.04665,            0.033867,           0.0046309,             0.96522,             0.78731,              0.8661,             0.58635,            0.045311,            0.057856,           0.0044972,            0.002542,            0.002542,            0.002542
                 228,             0.04654,            0.034108,           0.0046219,             0.96518,              0.7876,             0.86637,             0.58645,             0.04531,            0.057873,            0.004498,            0.002509,            0.002509,            0.002509
                 229,            0.046125,            0.033667,           0.0046179,             0.96569,             0.78742,              0.8664,             0.58665,            0.045311,            0.057878,           0.0044966,            0.002476,            0.002476,            0.002476
                 230,            0.046295,            0.033944,           0.0046211,             0.96512,             0.78738,             0.86611,              0.5866,            0.045308,            0.057882,           0.0044958,            0.002443,            0.002443,            0.002443
                 231,            0.046677,            0.033761,           0.0046585,             0.96588,             0.78765,             0.86638,             0.58664,            0.045308,            0.057911,           0.0044958,             0.00241,             0.00241,             0.00241
                 232,            0.046108,            0.033592,           0.0045891,             0.96591,             0.78773,              0.8663,             0.58665,            0.045309,            0.057921,           0.0044954,            0.002377,            0.002377,            0.002377
                 233,            0.046354,             0.03394,           0.0046417,             0.96617,             0.78775,             0.86635,             0.58667,            0.045308,            0.057926,           0.0044947,            0.002344,            0.002344,            0.002344
                 234,             0.04624,            0.033334,           0.0045917,             0.96613,             0.78764,             0.86655,             0.58685,            0.045307,            0.057953,           0.0044951,            0.002311,            0.002311,            0.002311
                 235,            0.045972,             0.03324,           0.0045247,             0.96632,             0.78749,             0.86646,             0.58692,            0.045303,            0.057948,           0.0044947,            0.002278,            0.002278,            0.002278
                 236,             0.04583,            0.033726,           0.0046062,             0.96596,             0.78785,             0.86651,               0.587,            0.045296,            0.057953,           0.0044943,            0.002245,            0.002245,            0.002245
                 237,            0.045935,            0.033414,           0.0045164,              0.9658,             0.78782,             0.86656,             0.58711,            0.045297,            0.057977,           0.0044952,            0.002212,            0.002212,            0.002212
                 238,            0.046092,            0.033789,           0.0045608,             0.96595,             0.78792,             0.86683,             0.58734,            0.045296,            0.058005,           0.0044956,            0.002179,            0.002179,            0.002179
                 239,            0.046197,             0.03379,           0.0045723,              0.9656,             0.78794,             0.86678,             0.58705,            0.045299,            0.058031,            0.004495,            0.002146,            0.002146,            0.002146
                 240,            0.045717,            0.033175,           0.0045554,             0.96571,              0.7877,             0.86685,             0.58701,            0.045298,            0.058036,           0.0044946,            0.002113,            0.002113,            0.002113
                 241,            0.045826,            0.033433,           0.0046015,             0.96586,             0.78802,             0.86683,             0.58698,            0.045296,            0.058031,           0.0044945,             0.00208,             0.00208,             0.00208
                 242,            0.045819,            0.033058,           0.0045435,             0.96584,             0.78806,             0.86677,             0.58716,            0.045293,            0.058044,           0.0044954,            0.002047,            0.002047,            0.002047
                 243,             0.04573,            0.032965,             0.00454,             0.96594,             0.78802,             0.86664,             0.58709,            0.045294,            0.058058,           0.0044946,            0.002014,            0.002014,            0.002014
                 244,            0.045808,             0.03322,           0.0045833,             0.96636,              0.7876,             0.86678,             0.58709,            0.045293,            0.058067,           0.0044948,            0.001981,            0.001981,            0.001981
                 245,             0.04549,            0.032315,           0.0045251,             0.96652,              0.7875,             0.86679,             0.58705,            0.045295,            0.058087,           0.0044953,            0.001948,            0.001948,            0.001948
                 246,            0.045821,            0.033042,           0.0046291,             0.96716,             0.78747,             0.86679,             0.58691,            0.045299,             0.05811,            0.004495,            0.001915,            0.001915,            0.001915
                 247,            0.045978,            0.033255,           0.0045705,             0.96707,             0.78748,             0.86675,             0.58708,            0.045296,             0.05811,           0.0044949,            0.001882,            0.001882,            0.001882
                 248,            0.045628,            0.032967,           0.0045751,             0.96723,             0.78752,             0.86705,             0.58724,            0.045293,            0.058116,           0.0044942,            0.001849,            0.001849,            0.001849
                 249,             0.04572,            0.032764,           0.0045557,             0.96681,             0.78751,              0.8669,             0.58728,            0.045292,            0.058137,           0.0044945,            0.001816,            0.001816,            0.001816
                 250,             0.04561,            0.032702,           0.0045337,             0.96685,             0.78727,              0.8669,             0.58732,            0.045293,            0.058151,            0.004495,            0.001783,            0.001783,            0.001783
                 251,            0.045839,            0.032929,           0.0045127,             0.96666,             0.78725,             0.86676,             0.58721,            0.045294,            0.058168,            0.004495,             0.00175,             0.00175,             0.00175
                 252,            0.045748,            0.032693,           0.0045555,             0.96605,             0.78754,             0.86672,             0.58736,            0.045292,            0.058172,           0.0044951,            0.001717,            0.001717,            0.001717
                 253,            0.045308,            0.032798,           0.0045211,             0.96673,             0.78733,             0.86697,             0.58731,            0.045292,            0.058186,           0.0044954,            0.001684,            0.001684,            0.001684
                 254,            0.045525,            0.032765,           0.0045344,             0.96693,             0.78713,             0.86676,             0.58715,            0.045291,            0.058189,           0.0044948,            0.001651,            0.001651,            0.001651
                 255,            0.045556,            0.032899,           0.0045939,             0.96677,             0.78722,             0.86656,             0.58708,            0.045293,            0.058199,           0.0044947,            0.001618,            0.001618,            0.001618
                 256,            0.045931,            0.032884,           0.0045538,             0.96669,             0.78719,             0.86652,             0.58708,            0.045294,            0.058219,           0.0044944,            0.001585,            0.001585,            0.001585
                 257,             0.04564,            0.033073,           0.0045429,             0.96639,              0.7872,             0.86654,             0.58703,            0.045295,            0.058237,           0.0044944,            0.001552,            0.001552,            0.001552
                 258,            0.045561,             0.03281,            0.004593,             0.96681,             0.78699,             0.86659,             0.58718,            0.045296,             0.05825,           0.0044948,            0.001519,            0.001519,            0.001519
                 259,             0.04574,            0.032613,           0.0045352,             0.96681,             0.78714,             0.86664,             0.58721,            0.045297,            0.058275,           0.0044944,            0.001486,            0.001486,            0.001486
                 260,             0.04534,            0.032919,           0.0045302,             0.96674,             0.78713,             0.86676,             0.58725,            0.045297,            0.058285,           0.0044948,            0.001453,            0.001453,            0.001453
                 261,            0.045051,            0.032505,           0.0044945,             0.96679,              0.7873,              0.8668,             0.58732,            0.045294,            0.058297,           0.0044946,             0.00142,             0.00142,             0.00142
                 262,            0.045603,            0.032626,           0.0045753,             0.96694,             0.78718,              0.8669,             0.58733,            0.045292,            0.058303,           0.0044946,            0.001387,            0.001387,            0.001387
                 263,            0.045574,            0.033092,           0.0044997,             0.96675,             0.78748,             0.86694,             0.58735,            0.045292,            0.058324,           0.0044946,            0.001354,            0.001354,            0.001354
                 264,            0.045313,            0.032544,           0.0044749,             0.96641,              0.7877,             0.86694,              0.5875,            0.045292,            0.058331,           0.0044948,            0.001321,            0.001321,            0.001321
                 265,            0.045389,            0.032418,           0.0045088,             0.96678,             0.78781,             0.86716,             0.58766,            0.045289,            0.058346,           0.0044951,            0.001288,            0.001288,            0.001288
                 266,            0.045394,            0.032437,           0.0045776,             0.96681,             0.78783,              0.8672,             0.58768,            0.045288,            0.058357,           0.0044956,            0.001255,            0.001255,            0.001255
                 267,            0.045146,            0.032554,            0.004525,             0.96688,             0.78779,             0.86716,             0.58776,            0.045287,             0.05836,           0.0044961,            0.001222,            0.001222,            0.001222
                 268,            0.045445,             0.03286,           0.0045704,             0.96741,             0.78768,             0.86723,             0.58794,            0.045286,            0.058367,           0.0044967,            0.001189,            0.001189,            0.001189
                 269,            0.045078,            0.032285,            0.004457,             0.96739,             0.78765,             0.86732,             0.58789,            0.045283,            0.058377,           0.0044963,            0.001156,            0.001156,            0.001156
                 270,            0.045164,            0.032176,           0.0044673,             0.96719,             0.78749,             0.86733,             0.58788,            0.045284,            0.058387,           0.0044964,            0.001123,            0.001123,            0.001123
                 271,            0.045196,            0.032399,           0.0045245,             0.96752,             0.78738,             0.86735,             0.58794,            0.045283,            0.058412,           0.0044969,             0.00109,             0.00109,             0.00109
                 272,             0.04543,            0.032556,            0.004484,              0.9676,             0.78748,             0.86738,             0.58806,            0.045282,            0.058426,           0.0044973,            0.001057,            0.001057,            0.001057
                 273,             0.04514,             0.03234,           0.0045293,             0.96733,             0.78748,             0.86734,              0.5881,            0.045281,            0.058435,           0.0044977,            0.001024,            0.001024,            0.001024
                 274,            0.045189,             0.03234,           0.0045055,             0.96733,             0.78753,             0.86735,             0.58818,            0.045279,            0.058443,            0.004498,            0.000991,            0.000991,            0.000991
                 275,            0.045332,            0.032116,           0.0045249,             0.96735,             0.78757,             0.86735,             0.58836,            0.045276,             0.05845,           0.0044982,            0.000958,            0.000958,            0.000958
                 276,            0.045367,            0.032129,           0.0044951,              0.9671,             0.78759,             0.86725,             0.58839,            0.045274,            0.058462,           0.0044985,            0.000925,            0.000925,            0.000925
                 277,            0.045147,            0.031723,           0.0044986,             0.96739,             0.78749,              0.8673,             0.58841,            0.045273,            0.058473,           0.0044987,            0.000892,            0.000892,            0.000892
                 278,            0.045165,             0.03137,           0.0044576,             0.96731,             0.78731,             0.86732,             0.58837,            0.045271,            0.058485,           0.0044994,            0.000859,            0.000859,            0.000859
                 279,            0.044944,            0.032053,           0.0044962,             0.96722,             0.78733,             0.86748,             0.58863,            0.045269,            0.058492,           0.0044995,            0.000826,            0.000826,            0.000826
                 280,            0.045065,            0.032094,           0.0044932,              0.9677,             0.78706,             0.86749,             0.58866,            0.045269,            0.058509,           0.0044992,            0.000793,            0.000793,            0.000793
                 281,            0.044606,            0.031494,           0.0044145,             0.96775,             0.78719,             0.86767,             0.58871,            0.045268,            0.058522,           0.0044997,             0.00076,             0.00076,             0.00076
                 282,            0.044792,             0.03182,           0.0044712,             0.96738,              0.7872,             0.86759,             0.58879,            0.045268,            0.058537,           0.0045001,            0.000727,            0.000727,            0.000727
                 283,            0.044656,            0.031956,           0.0044355,             0.96732,              0.7873,             0.86789,             0.58882,            0.045266,            0.058554,           0.0045005,            0.000694,            0.000694,            0.000694
                 284,            0.045182,            0.031683,           0.0045234,             0.96727,             0.78733,             0.86789,             0.58885,            0.045266,            0.058577,           0.0045017,            0.000661,            0.000661,            0.000661
                 285,            0.044847,            0.031589,            0.004459,             0.96709,             0.78738,             0.86788,              0.5889,            0.045266,            0.058585,           0.0045016,            0.000628,            0.000628,            0.000628
                 286,            0.044773,            0.031624,           0.0044891,             0.96703,             0.78736,             0.86787,             0.58876,            0.045265,             0.05861,           0.0045021,            0.000595,            0.000595,            0.000595
                 287,            0.044866,            0.031476,           0.0044982,             0.96708,             0.78756,               0.868,             0.58883,            0.045264,            0.058635,           0.0045025,            0.000562,            0.000562,            0.000562
                 288,            0.044776,            0.031445,           0.0044453,             0.96706,             0.78757,             0.86799,             0.58897,            0.045263,            0.058639,           0.0045033,            0.000529,            0.000529,            0.000529
                 289,            0.044912,            0.031806,           0.0045121,              0.9674,             0.78758,             0.86807,             0.58896,            0.045262,            0.058662,           0.0045035,            0.000496,            0.000496,            0.000496
                 290,            0.045112,            0.032491,           0.0045448,             0.96732,             0.78759,             0.86808,             0.58904,            0.045262,            0.058675,           0.0045038,            0.000463,            0.000463,            0.000463
                 291,            0.044708,            0.031406,           0.0044794,             0.96728,             0.78759,             0.86814,             0.58916,            0.045261,            0.058689,           0.0045042,             0.00043,             0.00043,             0.00043
                 292,            0.044512,            0.031061,           0.0044352,             0.96722,             0.78758,             0.86825,             0.58935,            0.045261,            0.058711,           0.0045046,            0.000397,            0.000397,            0.000397
                 293,            0.044772,            0.031218,           0.0044923,             0.96702,             0.78792,             0.86828,             0.58933,             0.04526,            0.058724,           0.0045047,            0.000364,            0.000364,            0.000364
                 294,            0.044767,             0.03136,            0.004407,             0.96695,             0.78787,             0.86844,             0.58947,            0.045259,            0.058741,           0.0045048,            0.000331,            0.000331,            0.000331
                 295,            0.044739,            0.031028,           0.0044418,             0.96703,             0.78797,             0.86849,             0.58966,            0.045258,            0.058764,           0.0045056,            0.000298,            0.000298,            0.000298
                 296,            0.044649,            0.031377,           0.0044437,             0.96734,             0.78805,             0.86869,             0.58982,            0.045257,            0.058779,           0.0045063,            0.000265,            0.000265,            0.000265
                 297,            0.044753,            0.031138,           0.0044471,              0.9672,             0.78812,             0.86877,             0.58993,            0.045256,            0.058808,           0.0045065,            0.000232,            0.000232,            0.000232
                 298,            0.044864,            0.031259,            0.004484,             0.96735,             0.78802,             0.86886,             0.59028,            0.045254,            0.058827,           0.0045071,            0.000199,            0.000199,            0.000199
                 299,             0.04479,            0.031301,           0.0044685,             0.96709,             0.78815,             0.86888,             0.59025,            0.045253,             0.05885,           0.0045073,            0.000166,            0.000166,            0.000166
