               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,             0.03319,            0.013749,           0.0026288,             0.95172,             0.83503,             0.89595,             0.58763,            0.032446,            0.022569,           0.0025028,            0.006898,            0.006898,            0.006898
                  96,            0.033185,            0.013785,           0.0026134,             0.95236,               0.835,             0.89572,             0.58871,            0.032477,            0.022611,           0.0025055,            0.006865,            0.006865,            0.006865
                  97,            0.033327,            0.013865,           0.0026174,             0.95359,             0.83375,             0.89533,             0.59039,            0.032303,            0.022492,           0.0024896,            0.006832,            0.006832,            0.006832
                  98,            0.033109,            0.013668,           0.0026383,             0.95231,             0.83497,             0.89411,             0.58841,            0.032379,            0.022585,           0.0024935,            0.006799,            0.006799,            0.006799
                  99,            0.032965,             0.01353,           0.0026472,             0.95081,             0.83756,             0.89554,             0.58836,            0.032384,            0.022577,           0.0024873,            0.006766,            0.006766,            0.006766
                 100,            0.032971,            0.013706,           0.0026049,             0.95382,             0.83602,             0.89767,             0.59043,            0.032343,             0.02259,            0.002489,            0.006733,            0.006733,            0.006733
                 101,            0.032892,            0.013774,            0.002601,             0.95376,             0.83645,             0.89545,              0.5903,            0.032266,            0.022532,           0.0024904,              0.0067,              0.0067,              0.0067
                 102,            0.033189,            0.013757,           0.0026246,             0.95259,             0.83692,             0.89697,             0.59043,             0.03229,            0.022588,           0.0024958,            0.006667,            0.006667,            0.006667
                 103,            0.032906,            0.013577,           0.0026048,             0.95354,             0.83488,             0.89652,              0.5923,            0.032243,            0.022462,           0.0024773,            0.006634,            0.006634,            0.006634
                 104,            0.032833,            0.013566,           0.0025928,             0.95284,             0.83497,             0.89594,             0.58991,            0.032334,            0.022673,           0.0024831,            0.006601,            0.006601,            0.006601
                 105,            0.032971,             0.01368,           0.0025661,              0.9523,             0.83599,             0.89636,             0.58999,            0.032283,            0.022621,           0.0024784,            0.006568,            0.006568,            0.006568
                 106,            0.032768,            0.013565,           0.0025288,             0.95332,             0.83478,              0.8974,             0.59218,            0.032252,            0.022635,            0.002479,            0.006535,            0.006535,            0.006535
                 107,            0.032809,             0.01363,           0.0025893,             0.95352,             0.83566,             0.89742,             0.59202,            0.032253,            0.022568,           0.0024762,            0.006502,            0.006502,            0.006502
                 108,            0.032814,            0.013589,           0.0025762,             0.95274,             0.83869,             0.89797,              0.5912,            0.032256,            0.022604,           0.0024738,            0.006469,            0.006469,            0.006469
